FB Psychologie, Pädagogik und Soziologie;73;27;2017-01-12 16:00:28.102766
FB Theologie und Philosophie;93;7;2017-01-12 16:00:28.102772
FB Wirtschaftswissenschaften und Statistik;8;92;2017-01-12 16:00:28.102778
Allgemeiner Lesesaal (Zentralbibliothek);97;3;2017-01-12 16:15:22.764314
FB Biologie und Biomedizin (Präsenzbestand);95;5;2017-01-12 16:15:22.764360
FB Biologie und Biomedizin (Lehrbuchsammlung);58;42;2017-01-12 16:15:22.764369
FB Chemie und Pharmazie;43;57;2017-01-12 16:15:22.764376
FB Englischer Garten;55;45;2017-01-12 16:15:22.764382
FB Geowissenschaften;40;60;2017-01-12 16:15:22.764388
FB Germanistik und Komparatistik;37;63;2017-01-12 16:15:22.764394
FB Historicum;80;20;2017-01-12 16:15:22.764400
FB Kunstwissenschaften;41;59;2017-01-12 16:15:22.764406
FB Medizinische Lesehalle;78;22;2017-01-12 16:15:22.764412
FB Psychologie, Pädagogik und Soziologie;73;27;2017-01-12 16:15:22.764418
FB Theologie und Philosophie;93;7;2017-01-12 16:15:22.764424
FB Wirtschaftswissenschaften und Statistik;8;92;2017-01-12 16:15:22.764430
Allgemeiner Lesesaal (Zentralbibliothek);97;3;2017-01-12 16:30:25.163703
FB Biologie und Biomedizin (Präsenzbestand);95;5;2017-01-12 16:30:25.163815
FB Biologie und Biomedizin (Lehrbuchsammlung);58;42;2017-01-12 16:30:25.163850
FB Chemie und Pharmazie;43;57;2017-01-12 16:30:25.163884
FB Englischer Garten;55;45;2017-01-12 16:30:25.163909
FB Geowissenschaften;40;60;2017-01-12 16:30:25.163932
FB Germanistik und Komparatistik;37;63;2017-01-12 16:30:25.163960
FB Historicum;80;20;2017-01-12 16:30:25.163986
FB Kunstwissenschaften;41;59;2017-01-12 16:30:25.164009
FB Medizinische Lesehalle;78;22;2017-01-12 16:30:25.164036
FB Psychologie, Pädagogik und Soziologie;73;27;2017-01-12 16:30:25.164060
FB Theologie und Philosophie;84;16;2017-01-12 16:30:25.164086
FB Wirtschaftswissenschaften und Statistik;8;92;2017-01-12 16:30:25.164113
Allgemeiner Lesesaal (Zentralbibliothek);97;3;2017-01-12 16:45:24.057437
FB Biologie und Biomedizin (Präsenzbestand);95;5;2017-01-12 16:45:24.057483
FB Biologie und Biomedizin (Lehrbuchsammlung);58;42;2017-01-12 16:45:24.057493
FB Chemie und Pharmazie;43;57;2017-01-12 16:45:24.057500
FB Englischer Garten;55;45;2017-01-12 16:45:24.057507
FB Geowissenschaften;40;60;2017-01-12 16:45:24.057513
FB Germanistik und Komparatistik;37;63;2017-01-12 16:45:24.057519
FB Historicum;80;20;2017-01-12 16:45:24.057525
FB Kunstwissenschaften;41;59;2017-01-12 16:45:24.057531
FB Medizinische Lesehalle;78;22;2017-01-12 16:45:24.057537
FB Psychologie, Pädagogik und Soziologie;58;42;2017-01-12 16:45:24.057543
FB Theologie und Philosophie;84;16;2017-01-12 16:45:24.057549
FB Wirtschaftswissenschaften und Statistik;8;92;2017-01-12 16:45:24.057556
Allgemeiner Lesesaal (Zentralbibliothek);97;3;2017-01-12 17:00:28.049943
FB Biologie und Biomedizin (Präsenzbestand);57;43;2017-01-12 17:00:28.050056
FB Biologie und Biomedizin (Lehrbuchsammlung);58;42;2017-01-12 17:00:28.050092
FB Chemie und Pharmazie;43;57;2017-01-12 17:00:28.050122
FB Englischer Garten;55;45;2017-01-12 17:00:28.050147
FB Geowissenschaften;40;60;2017-01-12 17:00:28.050171
FB Germanistik und Komparatistik;37;63;2017-01-12 17:00:28.050195
FB Historicum;80;20;2017-01-12 17:00:28.050221
FB Kunstwissenschaften;41;59;2017-01-12 17:00:28.050244
FB Medizinische Lesehalle;78;22;2017-01-12 17:00:28.050268
FB Psychologie, Pädagogik und Soziologie;58;42;2017-01-12 17:00:28.050292
FB Theologie und Philosophie;84;16;2017-01-12 17:00:28.050318
FB Wirtschaftswissenschaften und Statistik;8;92;2017-01-12 17:00:28.050342
Allgemeiner Lesesaal (Zentralbibliothek);97;3;2017-01-12 17:15:23.454563
FB Biologie und Biomedizin (Präsenzbestand);57;43;2017-01-12 17:15:23.454620
FB Biologie und Biomedizin (Lehrbuchsammlung);58;42;2017-01-12 17:15:23.454632
FB Chemie und Pharmazie;43;57;2017-01-12 17:15:23.454641
FB Englischer Garten;55;45;2017-01-12 17:15:23.454648
FB Geowissenschaften;40;60;2017-01-12 17:15:23.454656
FB Germanistik und Komparatistik;37;63;2017-01-12 17:15:23.454663
FB Historicum;80;20;2017-01-12 17:15:23.454671
FB Kunstwissenschaften;41;59;2017-01-12 17:15:23.454678
FB Medizinische Lesehalle;78;22;2017-01-12 17:15:23.454687
FB Psychologie, Pädagogik und Soziologie;58;42;2017-01-12 17:15:23.454695
FB Theologie und Philosophie;84;16;2017-01-12 17:15:23.454703
FB Wirtschaftswissenschaften und Statistik;8;92;2017-01-12 17:15:23.454710
Allgemeiner Lesesaal (Zentralbibliothek);97;3;2017-01-12 17:30:26.828324
FB Biologie und Biomedizin (Präsenzbestand);43;57;2017-01-12 17:30:26.828433
FB Biologie und Biomedizin (Lehrbuchsammlung);58;42;2017-01-12 17:30:26.828472
FB Chemie und Pharmazie;43;57;2017-01-12 17:30:26.828500
FB Englischer Garten;55;45;2017-01-12 17:30:26.828524
FB Geowissenschaften;40;60;2017-01-12 17:30:26.828610
FB Germanistik und Komparatistik;31;69;2017-01-12 17:30:26.828637
FB Historicum;80;20;2017-01-12 17:30:26.828661
FB Kunstwissenschaften;41;59;2017-01-12 17:30:26.828715
FB Medizinische Lesehalle;69;31;2017-01-12 17:30:26.828739
FB Psychologie, Pädagogik und Soziologie;58;42;2017-01-12 17:30:26.828762
FB Theologie und Philosophie;60;40;2017-01-12 17:30:26.828821
FB Wirtschaftswissenschaften und Statistik;8;92;2017-01-12 17:30:26.828847
Allgemeiner Lesesaal (Zentralbibliothek);97;3;2017-01-12 17:45:23.399645
FB Biologie und Biomedizin (Präsenzbestand);43;57;2017-01-12 17:45:23.399702
FB Biologie und Biomedizin (Lehrbuchsammlung);23;77;2017-01-12 17:45:23.399714
FB Chemie und Pharmazie;31;69;2017-01-12 17:45:23.399723
FB Englischer Garten;28;72;2017-01-12 17:45:23.399731
FB Geowissenschaften;40;60;2017-01-12 17:45:23.399738
FB Germanistik und Komparatistik;31;69;2017-01-12 17:45:23.399746
FB Historicum;49;51;2017-01-12 17:45:23.399754
FB Kunstwissenschaften;41;59;2017-01-12 17:45:23.399761
FB Medizinische Lesehalle;69;31;2017-01-12 17:45:23.399770
FB Psychologie, Pädagogik und Soziologie;58;42;2017-01-12 17:45:23.399778
FB Theologie und Philosophie;60;40;2017-01-12 17:45:23.399786
FB Wirtschaftswissenschaften und Statistik;8;92;2017-01-12 17:45:23.399793
Allgemeiner Lesesaal (Zentralbibliothek);70;30;2017-01-12 18:00:28.210160
FB Biologie und Biomedizin (Präsenzbestand);37;63;2017-01-12 18:00:28.210204
FB Biologie und Biomedizin (Lehrbuchsammlung);23;77;2017-01-12 18:00:28.210215
FB Chemie und Pharmazie;31;69;2017-01-12 18:00:28.210223
FB Englischer Garten;28;72;2017-01-12 18:00:28.210229
FB Geowissenschaften;40;60;2017-01-12 18:00:28.210235
FB Germanistik und Komparatistik;31;69;2017-01-12 18:00:28.210241
FB Historicum;49;51;2017-01-12 18:00:28.210247
FB Kunstwissenschaften;41;59;2017-01-12 18:00:28.210253
FB Medizinische Lesehalle;69;31;2017-01-12 18:00:28.210258
FB Psychologie, Pädagogik und Soziologie;47;53;2017-01-12 18:00:28.210264
FB Theologie und Philosophie;60;40;2017-01-12 18:00:28.210271
FB Wirtschaftswissenschaften und Statistik;8;92;2017-01-12 18:00:28.210277
Allgemeiner Lesesaal (Zentralbibliothek);70;30;2017-01-12 18:15:23.798294
FB Biologie und Biomedizin (Präsenzbestand);28;72;2017-01-12 18:15:23.798399
FB Biologie und Biomedizin (Lehrbuchsammlung);23;77;2017-01-12 18:15:23.798433
FB Chemie und Pharmazie;31;69;2017-01-12 18:15:23.798461
FB Englischer Garten;28;72;2017-01-12 18:15:23.798485
FB Geowissenschaften;40;60;2017-01-12 18:15:23.798508
FB Germanistik und Komparatistik;31;69;2017-01-12 18:15:23.798531
FB Historicum;49;51;2017-01-12 18:15:23.798555
FB Kunstwissenschaften;31;69;2017-01-12 18:15:23.798577
FB Medizinische Lesehalle;69;31;2017-01-12 18:15:23.798599
FB Psychologie, Pädagogik und Soziologie;47;53;2017-01-12 18:15:23.798622
FB Theologie und Philosophie;63;37;2017-01-12 18:15:23.798647
FB Wirtschaftswissenschaften und Statistik;8;92;2017-01-12 18:15:23.798670
Allgemeiner Lesesaal (Zentralbibliothek);70;30;2017-01-12 18:30:25.408165
FB Biologie und Biomedizin (Präsenzbestand);23;77;2017-01-12 18:30:25.408226
FB Biologie und Biomedizin (Lehrbuchsammlung);23;77;2017-01-12 18:30:25.408241
FB Chemie und Pharmazie;31;69;2017-01-12 18:30:25.408253
FB Englischer Garten;28;72;2017-01-12 18:30:25.408263
FB Geowissenschaften;40;60;2017-01-12 18:30:25.408273
FB Germanistik und Komparatistik;31;69;2017-01-12 18:30:25.408283
FB Historicum;49;51;2017-01-12 18:30:25.408293
FB Kunstwissenschaften;31;69;2017-01-12 18:30:25.408303
FB Medizinische Lesehalle;69;31;2017-01-12 18:30:25.408313
FB Psychologie, Pädagogik und Soziologie;47;53;2017-01-12 18:30:25.408322
FB Theologie und Philosophie;63;37;2017-01-12 18:30:25.408333
FB Wirtschaftswissenschaften und Statistik;8;92;2017-01-12 18:30:25.408343
Allgemeiner Lesesaal (Zentralbibliothek);70;30;2017-01-12 18:45:23.269902
FB Biologie und Biomedizin (Präsenzbestand);23;77;2017-01-12 18:45:23.269963
FB Biologie und Biomedizin (Lehrbuchsammlung);23;77;2017-01-12 18:45:23.269974
FB Chemie und Pharmazie;31;69;2017-01-12 18:45:23.269983
FB Englischer Garten;28;72;2017-01-12 18:45:23.269991
FB Geowissenschaften;40;60;2017-01-12 18:45:23.269999
FB Germanistik und Komparatistik;31;69;2017-01-12 18:45:23.270007
FB Historicum;49;51;2017-01-12 18:45:23.270015
FB Kunstwissenschaften;31;69;2017-01-12 18:45:23.270023
FB Medizinische Lesehalle;69;31;2017-01-12 18:45:23.270030
FB Psychologie, Pädagogik und Soziologie;47;53;2017-01-12 18:45:23.270038
FB Theologie und Philosophie;63;37;2017-01-12 18:45:23.270046
FB Wirtschaftswissenschaften und Statistik;8;92;2017-01-12 18:45:23.270054
Allgemeiner Lesesaal (Zentralbibliothek);70;30;2017-01-12 19:00:27.894434
FB Biologie und Biomedizin (Präsenzbestand);15;85;2017-01-12 19:00:27.894541
FB Biologie und Biomedizin (Lehrbuchsammlung);23;77;2017-01-12 19:00:27.894577
FB Chemie und Pharmazie;31;69;2017-01-12 19:00:27.894606
FB Englischer Garten;28;72;2017-01-12 19:00:27.894631
FB Geowissenschaften;40;60;2017-01-12 19:00:27.894654
FB Germanistik und Komparatistik;31;69;2017-01-12 19:00:27.894678
FB Historicum;49;51;2017-01-12 19:00:27.894703
FB Kunstwissenschaften;31;69;2017-01-12 19:00:27.894726
FB Medizinische Lesehalle;46;54;2017-01-12 19:00:27.894749
FB Psychologie, Pädagogik und Soziologie;26;74;2017-01-12 19:00:27.894773
FB Theologie und Philosophie;63;37;2017-01-12 19:00:27.894799
FB Wirtschaftswissenschaften und Statistik;8;92;2017-01-12 19:00:27.894823
Allgemeiner Lesesaal (Zentralbibliothek);41;59;2017-01-12 19:15:23.557588
FB Biologie und Biomedizin (Präsenzbestand);14;86;2017-01-12 19:15:23.557713
FB Biologie und Biomedizin (Lehrbuchsammlung);23;77;2017-01-12 19:15:23.557731
FB Chemie und Pharmazie;31;69;2017-01-12 19:15:23.557749
FB Englischer Garten;28;72;2017-01-12 19:15:23.557761
FB Geowissenschaften;40;60;2017-01-12 19:15:23.557770
FB Germanistik und Komparatistik;31;69;2017-01-12 19:15:23.557780
FB Historicum;49;51;2017-01-12 19:15:23.557791
FB Kunstwissenschaften;31;69;2017-01-12 19:15:23.557800
FB Medizinische Lesehalle;46;54;2017-01-12 19:15:23.557810
FB Psychologie, Pädagogik und Soziologie;26;74;2017-01-12 19:15:23.557820
FB Theologie und Philosophie;63;37;2017-01-12 19:15:23.557851
FB Wirtschaftswissenschaften und Statistik;8;92;2017-01-12 19:15:23.557861
Allgemeiner Lesesaal (Zentralbibliothek);41;59;2017-01-12 19:30:25.657796
FB Biologie und Biomedizin (Präsenzbestand);14;86;2017-01-12 19:30:25.657856
FB Biologie und Biomedizin (Lehrbuchsammlung);23;77;2017-01-12 19:30:25.657871
FB Chemie und Pharmazie;31;69;2017-01-12 19:30:25.657883
FB Englischer Garten;28;72;2017-01-12 19:30:25.657893
FB Geowissenschaften;40;60;2017-01-12 19:30:25.657903
FB Germanistik und Komparatistik;31;69;2017-01-12 19:30:25.657913
FB Historicum;49;51;2017-01-12 19:30:25.657924
FB Kunstwissenschaften;31;69;2017-01-12 19:30:25.657933
FB Medizinische Lesehalle;46;54;2017-01-12 19:30:25.657943
FB Psychologie, Pädagogik und Soziologie;26;74;2017-01-12 19:30:25.657953
FB Theologie und Philosophie;63;37;2017-01-12 19:30:25.657964
FB Wirtschaftswissenschaften und Statistik;8;92;2017-01-12 19:30:25.657973
Allgemeiner Lesesaal (Zentralbibliothek);41;59;2017-01-12 19:45:22.639711
FB Biologie und Biomedizin (Präsenzbestand);9;91;2017-01-12 19:45:22.639776
FB Biologie und Biomedizin (Lehrbuchsammlung);23;77;2017-01-12 19:45:22.639791
FB Chemie und Pharmazie;31;69;2017-01-12 19:45:22.639804
FB Englischer Garten;28;72;2017-01-12 19:45:22.639817
FB Geowissenschaften;40;60;2017-01-12 19:45:22.639827
FB Germanistik und Komparatistik;31;69;2017-01-12 19:45:22.639837
FB Historicum;49;51;2017-01-12 19:45:22.639847
FB Kunstwissenschaften;31;69;2017-01-12 19:45:22.639857
FB Medizinische Lesehalle;46;54;2017-01-12 19:45:22.639867
FB Psychologie, Pädagogik und Soziologie;23;77;2017-01-12 19:45:22.639876
FB Theologie und Philosophie;63;37;2017-01-12 19:45:22.639887
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-12 19:45:22.639926
Allgemeiner Lesesaal (Zentralbibliothek);17;83;2017-01-12 20:00:27.391160
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-12 20:00:27.391264
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-12 20:00:27.391301
FB Chemie und Pharmazie;15;85;2017-01-12 20:00:27.391330
FB Englischer Garten;28;72;2017-01-12 20:00:27.391355
FB Geowissenschaften;40;60;2017-01-12 20:00:27.391378
FB Germanistik und Komparatistik;31;69;2017-01-12 20:00:27.391401
FB Historicum;21;79;2017-01-12 20:00:27.391425
FB Kunstwissenschaften;17;83;2017-01-12 20:00:27.391447
FB Medizinische Lesehalle;46;54;2017-01-12 20:00:27.391470
FB Psychologie, Pädagogik und Soziologie;23;77;2017-01-12 20:00:27.391493
FB Theologie und Philosophie;63;37;2017-01-12 20:00:27.391518
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-12 20:00:27.391541
Allgemeiner Lesesaal (Zentralbibliothek);17;83;2017-01-12 20:15:21.101984
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-12 20:15:21.102115
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-12 20:15:21.102152
FB Chemie und Pharmazie;15;85;2017-01-12 20:15:21.102187
FB Englischer Garten;28;72;2017-01-12 20:15:21.102212
FB Geowissenschaften;40;60;2017-01-12 20:15:21.102240
FB Germanistik und Komparatistik;8;92;2017-01-12 20:15:21.102264
FB Historicum;21;79;2017-01-12 20:15:21.102288
FB Kunstwissenschaften;17;83;2017-01-12 20:15:21.102310
FB Medizinische Lesehalle;33;67;2017-01-12 20:15:21.102337
FB Psychologie, Pädagogik und Soziologie;20;80;2017-01-12 20:15:21.102360
FB Theologie und Philosophie;28;72;2017-01-12 20:15:21.102385
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-12 20:15:21.102411
Allgemeiner Lesesaal (Zentralbibliothek);17;83;2017-01-12 20:30:26.820777
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-12 20:30:26.820823
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-12 20:30:26.820833
FB Chemie und Pharmazie;15;85;2017-01-12 20:30:26.820840
FB Englischer Garten;28;72;2017-01-12 20:30:26.820846
FB Geowissenschaften;40;60;2017-01-12 20:30:26.820852
FB Germanistik und Komparatistik;8;92;2017-01-12 20:30:26.820858
FB Historicum;21;79;2017-01-12 20:30:26.820864
FB Kunstwissenschaften;17;83;2017-01-12 20:30:26.820870
FB Medizinische Lesehalle;33;67;2017-01-12 20:30:26.820876
FB Psychologie, Pädagogik und Soziologie;20;80;2017-01-12 20:30:26.820882
FB Theologie und Philosophie;28;72;2017-01-12 20:30:26.820888
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-12 20:30:26.820894
Allgemeiner Lesesaal (Zentralbibliothek);17;83;2017-01-12 20:45:22.906529
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-12 20:45:22.906579
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-12 20:45:22.906591
FB Chemie und Pharmazie;15;85;2017-01-12 20:45:22.906598
FB Englischer Garten;28;72;2017-01-12 20:45:22.906604
FB Geowissenschaften;40;60;2017-01-12 20:45:22.906610
FB Germanistik und Komparatistik;8;92;2017-01-12 20:45:22.906616
FB Historicum;21;79;2017-01-12 20:45:22.906622
FB Kunstwissenschaften;17;83;2017-01-12 20:45:22.906628
FB Medizinische Lesehalle;33;67;2017-01-12 20:45:22.906634
FB Psychologie, Pädagogik und Soziologie;18;82;2017-01-12 20:45:22.906640
FB Theologie und Philosophie;28;72;2017-01-12 20:45:22.906646
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-12 20:45:22.906651
Allgemeiner Lesesaal (Zentralbibliothek);11;89;2017-01-12 21:00:29.480312
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-12 21:00:29.480418
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-12 21:00:29.480455
FB Chemie und Pharmazie;15;85;2017-01-12 21:00:29.480485
FB Englischer Garten;28;72;2017-01-12 21:00:29.480509
FB Geowissenschaften;40;60;2017-01-12 21:00:29.480532
FB Germanistik und Komparatistik;8;92;2017-01-12 21:00:29.480555
FB Historicum;21;79;2017-01-12 21:00:29.480580
FB Kunstwissenschaften;17;83;2017-01-12 21:00:29.480602
FB Medizinische Lesehalle;12;88;2017-01-12 21:00:29.480625
FB Psychologie, Pädagogik und Soziologie;18;82;2017-01-12 21:00:29.480649
FB Theologie und Philosophie;23;77;2017-01-12 21:00:29.480674
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-12 21:00:29.480697
Allgemeiner Lesesaal (Zentralbibliothek);11;89;2017-01-12 21:15:22.598712
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-12 21:15:22.598830
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-12 21:15:22.598867
FB Chemie und Pharmazie;15;85;2017-01-12 21:15:22.598897
FB Englischer Garten;28;72;2017-01-12 21:15:22.598922
FB Geowissenschaften;40;60;2017-01-12 21:15:22.598946
FB Germanistik und Komparatistik;8;92;2017-01-12 21:15:22.598970
FB Historicum;21;79;2017-01-12 21:15:22.598995
FB Kunstwissenschaften;17;83;2017-01-12 21:15:22.599018
FB Medizinische Lesehalle;12;88;2017-01-12 21:15:22.599042
FB Psychologie, Pädagogik und Soziologie;18;82;2017-01-12 21:15:22.599066
FB Theologie und Philosophie;23;77;2017-01-12 21:15:22.599092
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-12 21:15:22.599116
Allgemeiner Lesesaal (Zentralbibliothek);11;89;2017-01-12 21:30:20.200118
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-12 21:30:20.200181
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-12 21:30:20.200197
FB Chemie und Pharmazie;15;85;2017-01-12 21:30:20.200210
FB Englischer Garten;28;72;2017-01-12 21:30:20.200221
FB Geowissenschaften;40;60;2017-01-12 21:30:20.200230
FB Germanistik und Komparatistik;8;92;2017-01-12 21:30:20.200240
FB Historicum;21;79;2017-01-12 21:30:20.200251
FB Kunstwissenschaften;17;83;2017-01-12 21:30:20.200260
FB Medizinische Lesehalle;12;88;2017-01-12 21:30:20.200270
FB Psychologie, Pädagogik und Soziologie;18;82;2017-01-12 21:30:20.200280
FB Theologie und Philosophie;23;77;2017-01-12 21:30:20.200290
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-12 21:30:20.200300
Allgemeiner Lesesaal (Zentralbibliothek);11;89;2017-01-12 21:45:15.691775
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-12 21:45:15.691887
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-12 21:45:15.691923
FB Chemie und Pharmazie;15;85;2017-01-12 21:45:15.691956
FB Englischer Garten;28;72;2017-01-12 21:45:15.691980
FB Geowissenschaften;40;60;2017-01-12 21:45:15.692003
FB Germanistik und Komparatistik;8;92;2017-01-12 21:45:15.692029
FB Historicum;21;79;2017-01-12 21:45:15.692054
FB Kunstwissenschaften;17;83;2017-01-12 21:45:15.692076
FB Medizinische Lesehalle;12;88;2017-01-12 21:45:15.692098
FB Psychologie, Pädagogik und Soziologie;18;82;2017-01-12 21:45:15.692125
FB Theologie und Philosophie;23;77;2017-01-12 21:45:15.692150
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-12 21:45:15.692173
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2017-01-12 22:00:29.393850
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-12 22:00:29.393918
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-12 22:00:29.393934
FB Chemie und Pharmazie;15;85;2017-01-12 22:00:29.393966
FB Englischer Garten;28;72;2017-01-12 22:00:29.393978
FB Geowissenschaften;40;60;2017-01-12 22:00:29.393988
FB Germanistik und Komparatistik;0;100;2017-01-12 22:00:29.393998
FB Historicum;Geschlossen;0;2017-01-12 22:00:29.394009
FB Kunstwissenschaften;17;83;2017-01-12 22:00:29.394019
FB Medizinische Lesehalle;Geschlossen;0;2017-01-12 22:00:29.394029
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2017-01-12 22:00:29.394054
FB Theologie und Philosophie;Geschlossen;0;2017-01-12 22:00:29.394068
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-12 22:00:29.394078
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2017-01-12 22:15:25.256193
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-12 22:15:25.256298
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-12 22:15:25.256334
FB Chemie und Pharmazie;Geschlossen;0;2017-01-12 22:15:25.256363
FB Englischer Garten;28;72;2017-01-12 22:15:25.256388
FB Geowissenschaften;40;60;2017-01-12 22:15:25.256411
FB Germanistik und Komparatistik;0;100;2017-01-12 22:15:25.256434
FB Historicum;Geschlossen;0;2017-01-12 22:15:25.256458
FB Kunstwissenschaften;Geschlossen;0;2017-01-12 22:15:25.256480
FB Medizinische Lesehalle;Geschlossen;0;2017-01-12 22:15:25.256504
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2017-01-12 22:15:25.256528
FB Theologie und Philosophie;Geschlossen;0;2017-01-12 22:15:25.256554
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-12 22:15:25.256578
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2017-01-12 22:30:30.267352
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-12 22:30:30.267461
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-12 22:30:30.267497
FB Chemie und Pharmazie;Geschlossen;0;2017-01-12 22:30:30.267527
FB Englischer Garten;28;72;2017-01-12 22:30:30.267553
FB Geowissenschaften;40;60;2017-01-12 22:30:30.267577
FB Germanistik und Komparatistik;0;100;2017-01-12 22:30:30.267601
FB Historicum;Geschlossen;0;2017-01-12 22:30:30.267626
FB Kunstwissenschaften;Geschlossen;0;2017-01-12 22:30:30.267650
FB Medizinische Lesehalle;Geschlossen;0;2017-01-12 22:30:30.267675
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2017-01-12 22:30:30.267699
FB Theologie und Philosophie;Geschlossen;0;2017-01-12 22:30:30.267726
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-12 22:30:30.267751
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2017-01-12 22:45:32.255248
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-12 22:45:32.255301
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-12 22:45:32.255313
FB Chemie und Pharmazie;Geschlossen;0;2017-01-12 22:45:32.255322
FB Englischer Garten;28;72;2017-01-12 22:45:32.255331
FB Geowissenschaften;40;60;2017-01-12 22:45:32.255339
FB Germanistik und Komparatistik;0;100;2017-01-12 22:45:32.255346
FB Historicum;Geschlossen;0;2017-01-12 22:45:32.255354
FB Kunstwissenschaften;Geschlossen;0;2017-01-12 22:45:32.255362
FB Medizinische Lesehalle;Geschlossen;0;2017-01-12 22:45:32.255370
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2017-01-12 22:45:32.255378
FB Theologie und Philosophie;Geschlossen;0;2017-01-12 22:45:32.255386
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-12 22:45:32.255394
Allgemeiner Lesesaal (Zentralbibliothek);4;96;2017-01-12 23:00:33.898453
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-12 23:00:33.898506
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-12 23:00:33.898516
FB Chemie und Pharmazie;Geschlossen;0;2017-01-12 23:00:33.898524
FB Englischer Garten;28;72;2017-01-12 23:00:33.898531
FB Geowissenschaften;40;60;2017-01-12 23:00:33.898537
FB Germanistik und Komparatistik;0;100;2017-01-12 23:00:33.898543
FB Historicum;Geschlossen;0;2017-01-12 23:00:33.898550
FB Kunstwissenschaften;Geschlossen;0;2017-01-12 23:00:33.898556
FB Medizinische Lesehalle;Geschlossen;0;2017-01-12 23:00:33.898562
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2017-01-12 23:00:33.898568
FB Theologie und Philosophie;Geschlossen;0;2017-01-12 23:00:33.898580
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-12 23:00:33.898586
Allgemeiner Lesesaal (Zentralbibliothek);4;96;2017-01-12 23:15:36.848522
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-12 23:15:36.848633
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-12 23:15:36.848669
FB Chemie und Pharmazie;Geschlossen;0;2017-01-12 23:15:36.848700
FB Englischer Garten;28;72;2017-01-12 23:15:36.848725
FB Geowissenschaften;40;60;2017-01-12 23:15:36.848749
FB Germanistik und Komparatistik;0;100;2017-01-12 23:15:36.848774
FB Historicum;Geschlossen;0;2017-01-12 23:15:36.848799
